"dateTimeID","messID","dt_string","datetime_lt","datetime_ct","day","hour","Log_05","Log_10","Log_11","Log_14","Log_19","Log_20","Log_22","Log_23","Log_24","Log_26","Log_27","Log_28","Log_29","Log_30","Log_31","Log_32","Log_36","Log_37","Log_39","Log_40","aussen14_1_1","aussen14_1_2","tempNum"
"T210117180000",98,"2017-01-21 18:00:00",2017-01-21 18:00:00,2017-01-21 18:00:00,"Sa. 21 Jan 2017","18",22,19.75,20,20.5,20,22.5,18,21,20.25,21,19.75,19.25,22,18.25,21,21,20,19.5,23,19.5,-4,-4,22
"T210117190000",99,"2017-01-21 19:00:00",2017-01-21 19:00:00,2017-01-21 19:00:00,"Sa. 21 Jan 2017","19",21.75,19.75,20,20.25,20,22.25,18,20,20.25,21,19.5,19.25,22,18.25,21,21,20,19,22.75,19.25,-4.5,-5,22
"T210117200000",100,"2017-01-21 20:00:00",2017-01-21 20:00:00,2017-01-21 20:00:00,"Sa. 21 Jan 2017","20",21.25,19.25,19.5,20,19.5,22,17.75,19.5,19.75,20.5,19.5,18.75,21.5,18,20.5,20.75,19.75,18.5,22.25,18.75,-5,-5.5,22
"T210117210000",101,"2017-01-21 21:00:00",2017-01-21 21:00:00,2017-01-21 21:00:00,"Sa. 21 Jan 2017","21",21.25,18.75,19.25,19.5,19.25,21.75,17.5,19,19.75,20.5,19,18.75,21,18,20,20.5,19.5,18,21.75,18.25,-5.5,-5.5,22
"T210117220000",102,"2017-01-21 22:00:00",2017-01-21 22:00:00,2017-01-21 22:00:00,"Sa. 21 Jan 2017","22",21.25,18.75,19.25,19.5,19,21.75,17.5,19.5,19.5,20.25,19,18.75,21,18,20,20.5,19.5,18,21.75,18.25,-5.5,-5.5,22
"T210117230000",103,"2017-01-21 23:00:00",2017-01-21 23:00:00,2017-01-21 23:00:00,"Sa. 21 Jan 2017","23",21.25,18.75,19.25,19.5,19.25,21.75,17.75,19,19.5,20.5,19,18.75,21,18,20,20.5,19.5,18,21.75,18.5,-5,-5.5,22
"T220117000000",104,"2017-01-22 00:00:00",2017-01-22 00:00:00,2017-01-22 00:00:00,"So. 22 Jan 2017","00",21.25,18.75,19,19.5,19,21.75,17.75,19,19.5,20.25,19,18.75,21,18,20,20.5,19.25,18,21.75,18.25,-5.5,-6,22
"T220117010000",105,"2017-01-22 01:00:00",2017-01-22 01:00:00,2017-01-22 01:00:00,"So. 22 Jan 2017","01",21,18.75,19,19.5,19,21.5,17.75,19,19.25,20,19,18.75,21,18,20,20.5,19.25,18,21.75,18.25,-6,-6,22
"T220117020000",106,"2017-01-22 02:00:00",2017-01-22 02:00:00,2017-01-22 02:00:00,"So. 22 Jan 2017","02",21,18.5,19,19.5,19,21.5,18,19.25,19.25,20,19,18.75,21,18,20,20.5,19.25,18,21.5,18.25,-6,-6,22
"T220117030000",107,"2017-01-22 03:00:00",2017-01-22 03:00:00,2017-01-22 03:00:00,"So. 22 Jan 2017","03",21,18.5,19,19.5,19,21.5,18,19,19.25,20,19,18.75,21,18,20,20.5,19.25,18,21.75,18.25,-6,-6,22
"T220117040000",108,"2017-01-22 04:00:00",2017-01-22 04:00:00,2017-01-22 04:00:00,"So. 22 Jan 2017","04",21,18.5,19,19.5,19,21.5,18,18.75,19.25,20,19,18.75,21,18.25,20,20.5,19.25,18,21.75,18.25,-6,-6,22
"T220117050000",109,"2017-01-22 05:00:00",2017-01-22 05:00:00,2017-01-22 05:00:00,"So. 22 Jan 2017","05",21,18.5,19,19.25,19,21.5,18,19,19.25,19,19,19,21,18.25,20,20.5,19.25,18,21.5,18.25,-6,-6.5,22
"T220117060000",110,"2017-01-22 06:00:00",2017-01-22 06:00:00,2017-01-22 06:00:00,"So. 22 Jan 2017","06",21,18.25,19,19.5,19,21.5,18,18.75,19.25,19.5,19,19,21,18,20,20.25,19,18,21.5,18.25,-6,-6.5,22
"T220117070000",111,"2017-01-22 07:00:00",2017-01-22 07:00:00,2017-01-22 07:00:00,"So. 22 Jan 2017","07",21,18.25,19,19.5,19,21.5,18,18.5,19.25,20,19,19,21,18,20,20.25,19,17.5,21.5,18,-6,-6.5,22
"T220117080000",112,"2017-01-22 08:00:00",2017-01-22 08:00:00,2017-01-22 08:00:00,"So. 22 Jan 2017","08",21.5,18.75,19.25,19.75,19.25,22,18,19.75,19.75,20.5,19.5,19.25,21.5,18.25,20,20.5,19.5,18,22,18.25,-6,-6.5,24
"T220117090000",113,"2017-01-22 09:00:00",2017-01-22 09:00:00,2017-01-22 09:00:00,"So. 22 Jan 2017","09",22,19.75,19.75,20,19.5,22.25,18.5,20.25,19.75,21,19.75,19.5,22,18.75,21,21,19.5,18.5,22.75,18.75,-6,-6,24
"T220117100000",114,"2017-01-22 10:00:00",2017-01-22 10:00:00,2017-01-22 10:00:00,"So. 22 Jan 2017","10",22,19.75,20,20,19.5,22.25,19,20,20.25,21,20,19.75,22,19,21,21,20,19,22.75,19,-5.5,-5.5,24
"T220117110000",115,"2017-01-22 11:00:00",2017-01-22 11:00:00,2017-01-22 11:00:00,"So. 22 Jan 2017","11",22,19.75,20,20.5,19.75,22.5,19,19.75,20.25,21,20.25,20,22,19,21.5,21,20,19,22.5,19,-5,-5.5,24
"T220117120000",116,"2017-01-22 12:00:00",2017-01-22 12:00:00,2017-01-22 12:00:00,"So. 22 Jan 2017","12",21.75,19.75,20,20.5,19.5,22.25,19,20,20.5,21,20.25,20.25,22,19.25,21.5,21,20,19.5,22.25,19.5,-4.5,-5,24
"T220117130000",117,"2017-01-22 13:00:00",2017-01-22 13:00:00,2017-01-22 13:00:00,"So. 22 Jan 2017","13",22.5,20.75,20.5,21.5,20,23,19.5,20.5,21,22,21,21,22.5,20,22,22,20.5,20,22.75,20,-4,-4,24
"T220117140000",118,"2017-01-22 14:00:00",2017-01-22 14:00:00,2017-01-22 14:00:00,"So. 22 Jan 2017","14",23.75,21.75,22,23,21.25,24.25,21,21.5,22.25,23,22.5,22,23.5,21,23.5,23,21.5,21,24.25,21.25,-3.5,-3.5,24
"T220117150000",119,"2017-01-22 15:00:00",2017-01-22 15:00:00,2017-01-22 15:00:00,"So. 22 Jan 2017","15",23.75,22.25,22.25,23,21.5,24.25,21,21.5,22.75,23.5,22.75,22.5,24,21.5,23.5,23,22,21.25,24.25,21.5,-3,-3,24
"T220117160000",120,"2017-01-22 16:00:00",2017-01-22 16:00:00,2017-01-22 16:00:00,"So. 22 Jan 2017","16",23.5,21.75,21.5,22.5,21.25,24,20.75,21,22.25,22.75,22,22,23.5,21,23,22.75,21.5,21,23.75,21,-4,-4.5,24
"T220117170000",121,"2017-01-22 17:00:00",2017-01-22 17:00:00,2017-01-22 17:00:00,"So. 22 Jan 2017","17",22.5,20.25,20.5,20.75,20.5,22.75,19.5,20.5,21,20.5,20.75,20.5,22.75,19.75,21.5,22,20.5,20,22.75,20,-4.5,-4.5,22
"T220117180000",122,"2017-01-22 18:00:00",2017-01-22 18:00:00,2017-01-22 18:00:00,"So. 22 Jan 2017","18",22.75,20.25,20.5,21,20.25,23,19.5,20,20.75,21,20.5,20.5,23,19.5,21,21.5,20.5,19.5,22.75,20,-4.5,-4.5,22
"T220117190000",123,"2017-01-22 19:00:00",2017-01-22 19:00:00,2017-01-22 19:00:00,"So. 22 Jan 2017","19",22.25,20.25,20.25,20.75,20.25,22.75,19.25,20,20.75,21,20.5,20.25,22.5,19.5,21,21.5,20.5,19.5,22.5,19.5,-4.5,-5,22
"T220117200000",124,"2017-01-22 20:00:00",2017-01-22 20:00:00,2017-01-22 20:00:00,"So. 22 Jan 2017","20",22,20,20,20.5,20,22.5,19,19.75,20.25,21,20,20,22,19.25,21,21,20,19,22.25,19.25,-5,-5,22
"T220117210000",125,"2017-01-22 21:00:00",2017-01-22 21:00:00,2017-01-22 21:00:00,"So. 22 Jan 2017","21",21.75,19.75,20,20.5,19.75,22.25,19,19.5,20.25,21,20,19.75,22,19,20.5,21,20,19,22.25,19,-5,-5,22
"T220117220000",126,"2017-01-22 22:00:00",2017-01-22 22:00:00,2017-01-22 22:00:00,"So. 22 Jan 2017","22",21.75,19.5,19.5,20,19.5,22.25,18.75,19,20.25,20.5,20,19.75,21.5,19,20.5,21,19.75,18.5,22.25,19,-5,-5,22
"T220117230000",127,"2017-01-22 23:00:00",2017-01-22 23:00:00,2017-01-22 23:00:00,"So. 22 Jan 2017","23",21.75,19.25,19.5,20,19.5,22,18.5,19,20,20.5,19.5,19.5,21.5,18.75,20.5,20.75,19.5,18.5,22,19,-5,-5.5,22
"T230117000000",128,"2017-01-23 00:00:00",2017-01-23 00:00:00,2017-01-23 00:00:00,"Mo. 23 Jan 2017","00",21.75,19.25,19.5,20,19.5,22,18.5,19.5,19.75,20.5,19.5,19.5,21.5,18.75,20.5,20.75,19.75,18.5,22,19,-5,-5.5,22
"T230117010000",129,"2017-01-23 01:00:00",2017-01-23 01:00:00,2017-01-23 01:00:00,"Mo. 23 Jan 2017","01",21.5,19.25,19.5,20,19.25,22,18.5,19,19.75,20.5,19.5,19.5,21.5,18.5,20,20.5,19.5,18.5,21.75,18.75,-5.5,-5.5,22
"T230117020000",130,"2017-01-23 02:00:00",2017-01-23 02:00:00,2017-01-23 02:00:00,"Mo. 23 Jan 2017","02",21.5,19.25,19.5,20,19.25,22,18.5,19,19.75,20.5,19.5,19.25,21.5,18.5,20,20.5,19.5,18.5,21.75,18.75,-5.5,-5.5,22
"T230117030000",131,"2017-01-23 03:00:00",2017-01-23 03:00:00,2017-01-23 03:00:00,"Mo. 23 Jan 2017","03",21.5,19.25,19.5,20,19.25,21.75,18.5,19,19.75,20.5,19.5,19.25,21.5,18.5,20,20.5,19.5,18.5,21.75,18.5,-5.5,-5.5,22
"T230117040000",132,"2017-01-23 04:00:00",2017-01-23 04:00:00,2017-01-23 04:00:00,"Mo. 23 Jan 2017","04",21.5,19.25,19.5,20,19.25,22,18.5,19.5,19.75,20.5,19.5,19.25,21.5,18.5,20,20.5,19.5,18.5,22,18.5,-5.5,-6,22
"T230117050000",133,"2017-01-23 05:00:00",2017-01-23 05:00:00,2017-01-23 05:00:00,"Mo. 23 Jan 2017","05",21.25,19.25,19.5,19.5,19.25,21.75,18.5,19,19.75,19,19.5,19.25,21.5,18.5,20,20.5,19.5,18.5,21.75,18.5,-5.5,-6,22
"T230117060000",134,"2017-01-23 06:00:00",2017-01-23 06:00:00,2017-01-23 06:00:00,"Mo. 23 Jan 2017","06",21.25,19.25,19.25,19.75,19.25,21.75,18.5,19,19.75,20,19.5,19.25,21.5,18.5,20,20.5,19.5,18,21.75,18.5,-5.5,-6,22
"T230117070000",135,"2017-01-23 07:00:00",2017-01-23 07:00:00,2017-01-23 07:00:00,"Mo. 23 Jan 2017","07",21.25,19.25,19.5,19.75,19.25,21.75,18.5,19,19.75,20,19.5,19.25,21.5,18.5,20,20.5,19.5,18,21.75,18.5,-5.5,-5.5,22
"T230117080000",136,"2017-01-23 08:00:00",2017-01-23 08:00:00,2017-01-23 08:00:00,"Mo. 23 Jan 2017","08",21.75,19.25,19.5,20,19.5,22.25,18.5,20,19.75,20.5,19.5,19.5,21.5,18.5,20.25,20.75,20,18.5,22,18.5,-5.5,-6,24
"T230117090000",137,"2017-01-23 09:00:00",2017-01-23 09:00:00,2017-01-23 09:00:00,"Mo. 23 Jan 2017","09",22.25,20,20,20.5,19.75,22.5,19,20.75,20.25,21,20,19.75,22,19,21,21,20,19,22.75,19,-6,-6,24
"T230117100000",138,"2017-01-23 10:00:00",2017-01-23 10:00:00,2017-01-23 10:00:00,"Mo. 23 Jan 2017","10",22.25,20.25,20.25,20.5,20,22.75,19,21,20.25,21,20.25,20,22,19.25,21.5,21.25,20,19,23,19.25,-5.5,-5.5,24
"T230117110000",139,"2017-01-23 11:00:00",2017-01-23 11:00:00,2017-01-23 11:00:00,"Mo. 23 Jan 2017","11",22.25,20.25,20.5,21,20,22.75,19.5,20.75,20.75,21.5,20.5,20.5,22.5,19.5,21.5,21.5,20.5,19.5,22.75,19.5,-4.5,-4.5,24
"T230117120000",140,"2017-01-23 12:00:00",2017-01-23 12:00:00,2017-01-23 12:00:00,"Mo. 23 Jan 2017","12",22.25,20,20,20.5,19.75,22.5,19,20.5,20.75,21,20.5,20.25,22,19.5,21.5,21.25,20,19.5,22.25,19.5,-4,-4,24
"T230117130000",141,"2017-01-23 13:00:00",2017-01-23 13:00:00,2017-01-23 13:00:00,"Mo. 23 Jan 2017","13",22.5,20.5,20.5,21,20,22.75,19.5,21,20.75,21.5,20.75,20.75,22.5,19.75,21.5,21.75,20.5,20,22.5,20,-4,-4,24
"T230117140000",142,"2017-01-23 14:00:00",2017-01-23 14:00:00,2017-01-23 14:00:00,"Mo. 23 Jan 2017","14",23.5,21.5,22,22.5,21,24,20.5,22,22,23,22,21.75,23.5,20.75,23.25,22.5,21.5,21,24,21,-3.5,-4,24
"T230117150000",143,"2017-01-23 15:00:00",2017-01-23 15:00:00,2017-01-23 15:00:00,"Mo. 23 Jan 2017","15",24,22.25,22.5,23,21.5,24.75,21,21.75,22.75,23.5,22.75,22.5,24,21.5,23.75,23,22,21.25,24.25,21.5,-3.5,-3.5,24
"T230117160000",144,"2017-01-23 16:00:00",2017-01-23 16:00:00,2017-01-23 16:00:00,"Mo. 23 Jan 2017","16",23.75,21.75,22,22.5,21.5,24.25,20.75,22,22.25,23,22,22,23.5,21,23,22.75,21.5,21,23.75,21,-3.5,-4,24
"T230117170000",145,"2017-01-23 17:00:00",2017-01-23 17:00:00,2017-01-23 17:00:00,"Mo. 23 Jan 2017","17",22.75,20.75,20.5,21,20.5,23.25,20,20.5,21.25,21,21,21,23,20,21.5,22,21,20,23,20,-4,-4.5,22
"T230117180000",146,"2017-01-23 18:00:00",2017-01-23 18:00:00,2017-01-23 18:00:00,"Mo. 23 Jan 2017","18",22.75,20.25,20.25,21,20.5,23,19.5,20,20.75,21,20.5,20.5,22.5,19.5,21,21.5,20.5,19.5,22.75,19.75,-5,-5,22
"T230117190000",147,"2017-01-23 19:00:00",2017-01-23 19:00:00,2017-01-23 19:00:00,"Mo. 23 Jan 2017","19",22.5,20.25,20.25,21,20.25,22.75,19.5,20.5,20.75,21,20.5,20.25,22.5,19.5,21,21.5,20.5,19.5,22.75,19.5,-5,-5,22
"T230117200000",148,"2017-01-23 20:00:00",2017-01-23 20:00:00,2017-01-23 20:00:00,"Mo. 23 Jan 2017","20",22.25,19.75,20,20.5,20,22.5,19,19.75,20.25,21,20,20,22,19.25,20.5,21,20.25,19,22.25,19,-5.5,-5.5,22
"T230117210000",149,"2017-01-23 21:00:00",2017-01-23 21:00:00,2017-01-23 21:00:00,"Mo. 23 Jan 2017","21",21.75,19.75,19.75,20,19.5,22.25,19,19.5,20.25,20.5,20,19.75,22,19,20.5,21,20,18.5,22,19,-5.5,-6,22
"T230117220000",150,"2017-01-23 22:00:00",2017-01-23 22:00:00,2017-01-23 22:00:00,"Mo. 23 Jan 2017","22",21.75,19.25,19.5,20,19.5,22,18.5,19,20,20.5,19.5,19.5,21.5,18.75,20,20.5,19.75,18.5,21.75,18.75,-6.5,-6.5,22
"T230117230000",151,"2017-01-23 23:00:00",2017-01-23 23:00:00,2017-01-23 23:00:00,"Mo. 23 Jan 2017","23",21.5,19,19.5,20,19.25,21.75,18.5,19,19.75,20.5,19.5,19.25,21.5,18.5,20,20.5,19.5,18,21.75,18.5,-6.5,-6.5,22
"T240117000000",152,"2017-01-24 00:00:00",2017-01-24 00:00:00,2017-01-24 00:00:00,"Di. 24 Jan 2017","00",21.25,18.75,19.25,19.75,19,21.75,18.5,19,19.75,20,19.5,19.25,21.5,18.25,19.75,20.5,19.5,18,21.75,18.5,-6.5,-6.5,22
"T240117010000",153,"2017-01-24 01:00:00",2017-01-24 01:00:00,2017-01-24 01:00:00,"Di. 24 Jan 2017","01",21.25,18.75,19.25,19.5,19,21.75,18.25,19,19.75,20,19.25,19,21.5,18.25,19.5,20.25,19.5,18,21.75,18.5,-6.5,-6.5,22
"T240117020000",154,"2017-01-24 02:00:00",2017-01-24 02:00:00,2017-01-24 02:00:00,"Di. 24 Jan 2017","02",21.25,19,19.25,19.5,19,21.75,18.5,19,19.75,20.5,19.5,19.25,21.5,18.5,20,20.5,19.5,18,21.75,18.5,-6,-6.5,22
"T240117030000",155,"2017-01-24 03:00:00",2017-01-24 03:00:00,2017-01-24 03:00:00,"Di. 24 Jan 2017","03",21.25,19,19.5,19.75,19.25,21.75,18.5,19,19.75,20.5,19.5,19.25,21.5,18.5,20,20.5,19.5,18,21.75,18.5,-6,-6,22
"T240117040000",156,"2017-01-24 04:00:00",2017-01-24 04:00:00,2017-01-24 04:00:00,"Di. 24 Jan 2017","04",21.5,19,19.5,19.75,19.25,21.75,18.5,19.75,19.75,20.5,19.5,19.25,21.5,18.5,20,20.5,19.5,18,21.75,18.5,-5.5,-6,22
"T240117050000",157,"2017-01-24 05:00:00",2017-01-24 05:00:00,2017-01-24 05:00:00,"Di. 24 Jan 2017","05",21.25,19,19.25,19.5,19.25,21.75,18.5,19,19.75,19,19.5,19.25,21.5,18.5,20,20.5,19.5,18,21.75,18.5,-5.5,-6,22
"T240117060000",158,"2017-01-24 06:00:00",2017-01-24 06:00:00,2017-01-24 06:00:00,"Di. 24 Jan 2017","06",21.5,19.25,19.5,19.75,19.25,21.75,18.5,19.25,19.75,20,19.5,19.25,21.5,18.5,20,20.5,19.5,18.25,21.75,18.5,-5.5,-6,22
"T240117070000",159,"2017-01-24 07:00:00",2017-01-24 07:00:00,2017-01-24 07:00:00,"Di. 24 Jan 2017","07",21.25,19.25,19.5,20,19.25,21.75,18.5,19,19.75,20,19.5,19.25,21.5,18.5,20,20.5,19.5,18,21.75,18.5,-5.5,-5.5,22
"T240117080000",160,"2017-01-24 08:00:00",2017-01-24 08:00:00,2017-01-24 08:00:00,"Di. 24 Jan 2017","08",21.75,19.5,19.5,20,19.5,22.25,18.5,20.5,19.75,20.5,19.75,19.5,22,18.75,20,20.75,20,18.5,22.25,18.75,-5.5,-5.5,24
"T240117090000",161,"2017-01-24 09:00:00",2017-01-24 09:00:00,2017-01-24 09:00:00,"Di. 24 Jan 2017","09",21.75,19.75,19.75,20,19.5,22.25,18.75,21,20,21,20,19.5,21.5,18.75,20.75,21,20,18.5,22.25,18.75,-5,-5.5,24
"T240117100000",162,"2017-01-24 10:00:00",2017-01-24 10:00:00,2017-01-24 10:00:00,"Di. 24 Jan 2017","10",21.75,19.75,19.75,20,19.5,22.25,18.75,20.5,20.25,21,20,19.75,21.5,18.75,20.5,21,20,18.75,22.25,19,-4.5,-4.5,24
"T240117110000",163,"2017-01-24 11:00:00",2017-01-24 11:00:00,2017-01-24 11:00:00,"Di. 24 Jan 2017","11",22,19.75,20,20.5,19.75,22.25,19,20.5,20.25,21,20,20,22,19,21,21,20,19,22.25,19,-4.5,-5,24
"T240117120000",164,"2017-01-24 12:00:00",2017-01-24 12:00:00,2017-01-24 12:00:00,"Di. 24 Jan 2017","12",21.25,19.25,19,19.5,19,21.75,18.5,20.25,19.75,20,19.5,19.5,21.5,18.5,20.5,20.5,19.5,18.5,21.25,18.75,-4.5,-4.5,24
"T240117130000",165,"2017-01-24 13:00:00",2017-01-24 13:00:00,2017-01-24 13:00:00,"Di. 24 Jan 2017","13",21.25,19.25,19,19.25,19,21.5,18.5,20.25,19.75,20,19,19.25,21.5,18.5,20,20.5,19.5,18.5,21,18.5,-4,-4.5,24
"T240117140000",166,"2017-01-24 14:00:00",2017-01-24 14:00:00,2017-01-24 14:00:00,"Di. 24 Jan 2017","14",22,19.75,20,20.25,19.75,22.25,19,21,20.25,21,20,20,22,19,21,21,20,19,22.5,19,-4,-4.5,24
"T240117150000",167,"2017-01-24 15:00:00",2017-01-24 15:00:00,2017-01-24 15:00:00,"Di. 24 Jan 2017","15",22,20,20,20.5,19.75,22.25,19,20.25,20.25,21,20,20,22,19,21,21,20,19,22.25,19.25,-4,-4.5,24
"T240117160000",168,"2017-01-24 16:00:00",2017-01-24 16:00:00,2017-01-24 16:00:00,"Di. 24 Jan 2017","16",21.75,19.75,19.5,20,19.5,22,18.5,20.5,20,20.5,19.5,19.5,21.5,18.5,20.5,20.75,20,18.5,22.25,19,-4.5,-4.5,24
"T240117170000",169,"2017-01-24 17:00:00",2017-01-24 17:00:00,2017-01-24 17:00:00,"Di. 24 Jan 2017","17",21.75,19.5,19.5,19.75,19.5,22.25,18.5,20.5,19.75,20,19.5,19.5,22,18.5,20.5,21,20,18.75,22,19,-4.5,-4.5,22
"T240117180000",170,"2017-01-24 18:00:00",2017-01-24 18:00:00,2017-01-24 18:00:00,"Di. 24 Jan 2017","18",22,19.75,19.5,20,19.75,22.5,19,20.5,20.25,20.5,20,19.75,22,18.75,20.5,21,20,19,22.25,19,-4.5,-5,22
"T240117190000",171,"2017-01-24 19:00:00",2017-01-24 19:00:00,2017-01-24 19:00:00,"Di. 24 Jan 2017","19",22,19.75,19.5,20,19.75,22.5,19,20,20.25,21,20,19.75,22,18.75,20.5,21,20,18.5,22.5,19,-5,-5,22
"T240117200000",172,"2017-01-24 20:00:00",2017-01-24 20:00:00,2017-01-24 20:00:00,"Di. 24 Jan 2017","20",21.5,19.5,19.5,20,19.25,22,18.5,19.75,19.75,20.5,19.5,19.25,21.5,18.5,20,20.75,19.75,18,21.75,18.5,-5,-5,22
"T240117210000",173,"2017-01-24 21:00:00",2017-01-24 21:00:00,2017-01-24 21:00:00,"Di. 24 Jan 2017","21",21.25,19.25,19.25,19.75,19,21.75,18.5,20,19.75,20.5,19.5,19.25,21.5,18.5,20,20.5,19.5,18,21.75,18.5,-5,-5.5,22
"T240117220000",174,"2017-01-24 22:00:00",2017-01-24 22:00:00,2017-01-24 22:00:00,"Di. 24 Jan 2017","22",21.25,19,19,19.5,19,21.5,18,19.5,19.5,20,19,19,21,18.25,19.5,20.25,19.5,18,21.5,18.25,-5.5,-5.5,22
"T240117230000",175,"2017-01-24 23:00:00",2017-01-24 23:00:00,2017-01-24 23:00:00,"Di. 24 Jan 2017","23",21,18.75,19,19.5,18.75,21.5,18,19,19.25,20,19,19,21,18,19.5,20,19.25,17.5,21.5,18,-5.5,-6,22
"T250117000000",176,"2017-01-25 00:00:00",2017-01-25 00:00:00,2017-01-25 00:00:00,"Mi. 25 Jan 2017","00",21,18.75,19,19.25,18.75,21.25,18,19,19.25,20,19,18.75,21,18,19.5,20,19.25,17.5,21.25,18,-6,-6.5,22
"T250117010000",177,"2017-01-25 01:00:00",2017-01-25 01:00:00,2017-01-25 01:00:00,"Mi. 25 Jan 2017","01",20.75,18.25,18.75,19,18.5,21.25,17.5,18.5,19.25,19.5,18.5,18.5,21,17.75,19,19.75,19,17.5,21.25,18,-6,-6.5,22
"T250117020000",178,"2017-01-25 02:00:00",2017-01-25 02:00:00,2017-01-25 02:00:00,"Mi. 25 Jan 2017","02",20.75,18.25,18.75,19,18.5,21.25,17.5,19,19,19.5,18.5,18.5,21,17.75,19,19.75,19,17.5,21.25,17.75,-6.5,-6.5,22
"T250117030000",179,"2017-01-25 03:00:00",2017-01-25 03:00:00,2017-01-25 03:00:00,"Mi. 25 Jan 2017","03",20.75,18.25,18.5,19,18.25,21,17.5,18.5,18.75,19.5,18.5,18.25,20.5,17.5,19,19.5,19,17,21.25,17.5,-6.5,-6.5,22
"T250117040000",180,"2017-01-25 04:00:00",2017-01-25 04:00:00,2017-01-25 04:00:00,"Mi. 25 Jan 2017","04",20.5,18,18.5,19,18.25,20.75,17.5,18.5,18.75,19.5,18.5,18.25,20.5,17.5,18.5,19.5,18.75,17,21,17.5,-7,-7,22
"T250117050000",181,"2017-01-25 05:00:00",2017-01-25 05:00:00,2017-01-25 05:00:00,"Mi. 25 Jan 2017","05",20.5,18,18.5,18.5,18,20.75,17.5,18.5,18.75,18.25,18.5,18.25,20.5,17.5,18.75,19.5,18.75,17,21,17.5,-6.5,-7,22
"T250117060000",182,"2017-01-25 06:00:00",2017-01-25 06:00:00,2017-01-25 06:00:00,"Mi. 25 Jan 2017","06",20.5,18,18.5,18.5,18,20.75,17.5,18.25,18.75,19,18.5,18.25,20.5,17.25,19,19.5,18.75,17,20.75,17.5,-6.5,-7,22
"T250117070000",183,"2017-01-25 07:00:00",2017-01-25 07:00:00,2017-01-25 07:00:00,"Mi. 25 Jan 2017","07",20.5,18,18.5,18.75,18,20.75,17.5,18.5,18.75,19.5,18.5,18.25,20.5,17.5,19,19.5,18.75,17,21,17.5,-6.5,-6.5,22
"T250117080000",184,"2017-01-25 08:00:00",2017-01-25 08:00:00,2017-01-25 08:00:00,"Mi. 25 Jan 2017","08",21,18.25,18.75,19,18.5,21.5,17.5,20,19,19.5,18.5,18.25,21,17.5,19,20,19,17.5,21.25,17.75,-6.5,-6.5,24
"T250117090000",185,"2017-01-25 09:00:00",2017-01-25 09:00:00,2017-01-25 09:00:00,"Mi. 25 Jan 2017","09",21.5,19,19,19.5,18.75,21.75,18,20,19.25,20,19,18.75,21.5,18,20,20.25,19.25,18,22,18,-6.5,-6.5,24
"T250117100000",186,"2017-01-25 10:00:00",2017-01-25 10:00:00,2017-01-25 10:00:00,"Mi. 25 Jan 2017","10",20.75,18.75,19,18,18.5,21.25,17.75,20,19,18,18.5,18.5,21,17.75,19.5,19.5,19,17.5,21.75,18,-6.5,-6.5,24
"T250117110000",187,"2017-01-25 11:00:00",2017-01-25 11:00:00,2017-01-25 11:00:00,"Mi. 25 Jan 2017","11",21,18.75,19,18.5,18.75,21.25,17.75,20,19.25,19,18.75,18.75,21,17.75,20,19.75,19,18,21.75,18,-6.5,-6.5,24
"T250117120000",188,"2017-01-25 12:00:00",2017-01-25 12:00:00,2017-01-25 12:00:00,"Mi. 25 Jan 2017","12",20.25,18.25,18,18,18,20.75,17.5,19.5,18.75,18.5,18.25,18.5,20.5,17.5,19.5,19.5,18.5,17.5,20.5,17.75,-6,-6,24
"T250117130000",189,"2017-01-25 13:00:00",2017-01-25 13:00:00,2017-01-25 13:00:00,"Mi. 25 Jan 2017","13",20.5,18.25,18,18.5,18,20.75,17.5,19.25,18.75,19,18.25,18.5,20.5,17.5,19,19.5,18.75,17.5,20.25,17.75,-6,-6,24
"T250117140000",190,"2017-01-25 14:00:00",2017-01-25 14:00:00,2017-01-25 14:00:00,"Mi. 25 Jan 2017","14",21.25,19.25,19.5,19.5,19,21.75,18,20,19.75,20,19.5,19.25,21.5,18.25,20.5,20.5,19.5,18.5,21.75,18.75,-6,-6,24
"T250117150000",191,"2017-01-25 15:00:00",2017-01-25 15:00:00,2017-01-25 15:00:00,"Mi. 25 Jan 2017","15",21.5,19.25,19.5,20,19.25,22,18.5,20,19.75,20.5,19.5,19.5,21.5,18.5,20.5,20.5,19.5,18.5,22,19,-5.5,-6,24
"T250117160000",192,"2017-01-25 16:00:00",2017-01-25 16:00:00,2017-01-25 16:00:00,"Mi. 25 Jan 2017","16",21.5,19.25,19.5,20,19.25,22,18.5,20.5,19.75,20.5,19.5,19.5,21.5,18.5,20.5,20.5,19.5,18.5,22,19,-6,-6,24
"T250117170000",193,"2017-01-25 17:00:00",2017-01-25 17:00:00,2017-01-25 17:00:00,"Mi. 25 Jan 2017","17",21.5,19.25,19.5,19.5,19.25,22,18.5,20,19.75,19.5,19.5,19.25,21.5,18.25,20.5,20.5,19.5,18.5,22,18.5,-6,-6.5,22
"T250117180000",194,"2017-01-25 18:00:00",2017-01-25 18:00:00,2017-01-25 18:00:00,"Mi. 25 Jan 2017","18",21.75,19.25,19.5,20,19.5,22.5,18.5,20,19.75,20.5,19.5,19.25,22,18.5,20,20.75,19.75,18.5,22.25,18.75,-6.5,-6.5,22
